ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Random_notes
45788397,$8500,,HYUNDAI,Getz,2006,Hatchback,No,Diesel,1.5 Turbo,,4.0,Manual,Front,04-May,Right-hand drive,,6,
45768491,$56450,-,MERCEDES-BENZ,ML 350,2012,Jeep,Yes,Diesel,3.5,107000KM,6.0,Tiptronic,4x4,04-May,Left wheel,White,6,
45799367,$2666,-,FORD,Focus,2000,Sedan,No,Petrol,2,220000KM,4.0,Automatic,Front,04-May,Left wheel,Beige,2,
44989620,$62722,-,BMW,X6,2008,Jeep,Yes,Petrol,3.0 Turbo,19200KM,6.0,Tiptronic,4x4,04-May,Left wheel,White,0,
44200818,$21169,1017,MITSUBISHI,Outlander SE,2017,Jeep,No,Petrol,2,41681KM,4.0,Automatic,Front,04-May,Left wheel,Blue,8,
45770110,$29793,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,219030KM,6.0,Automatic,4x4,04-May,Left wheel,Black,12,
45782087,$15681,-,BMW,545,2003,Sedan,Yes,LPG,4.4,250000KM,8.0,Tiptronic,Rear,04-May,Left wheel,Black,12,
45809363,$1803,749,HYUNDAI,Sonata,2014,Sedan,Yes,Petrol,2.4,0KM,4.0,Automatic,Front,04-May,Left wheel,Blue,12,
45804493,$12544,1062,OPEL,Astra,2006,Hatchback,No,Petrol,1.4 Turbo,138000KM,4.0,Manual,Front,04-May,Left wheel,Sky blue,6,
45757376,$549,1077,SUBARU,Crosstrek,2019,Sedan,Yes,Petrol,2,7971KM,4.0,Automatic,4x4,04-May,Left wheel,Blue,12,
45625142,$11133,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,179381KM,4.0,Automatic,Front,04-May,Left wheel,Black,12,
45772071,$56136,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,50963KM,4.0,Automatic,Rear,04-May,Left wheel,Black,12,
45454094,$8500,-,BMW,116,2008,Hatchback,No,Petrol,1.6,11111KM,2.0,Automatic,Rear,04-May,Right-hand drive,Red,6,
45766391,$1568,2018,TOYOTA,Tundra,2015,Jeep,Yes,Petrol,5.7,128000KM,8.0,Automatic,4x4,04-May,Left wheel,White,12,
45634898,$1568,639,VOLKSWAGEN,Jetta,2014,Sedan,Yes,Diesel,2,82392KM,4.0,Automatic,Front,04-May,Left wheel,Silver,12,
45776399,$20385,-,VOLKSWAGEN,Passat tsi-se,2013,Sedan,Yes,Petrol,1.8 Turbo,159978KM,4.0,Tiptronic,Front,04-May,Left wheel,Grey,8,
45417252,$29793,934,MAZDA,Mazda 6,2015,Sedan,Yes,Petrol,2.5,129600KM,4.0,Tiptronic,Front,04-May,Left wheel,Grey,9,
45811786,$11917,777,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,73000KM,5.0,Tiptronic,Front,04-May,Left wheel,Black,12,
45797050,$34673,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,117466KM,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45801321,$17559,1017,HYUNDAI,Elantra,2017,Sedan,Yes,Petrol,2,66000KM,4.0,Automatic,Front,04-May,Left wheel,Silver,12,
45813708,$7527,640,VOLKSWAGEN,Passat,2013,Sedan,Yes,Diesel,2,132310KM,4.0,Automatic,Front,04-May,Left wheel,Grey,12,
45792058,$1019,919,CHEVROLET,Equinox,2012,Jeep,Yes,Petrol,3,343283KM,6.0,Automatic,4x4,04-May,Left wheel,Brown,12,
45795345,$34845,,AUDI,A8,2003,Sedan,Yes,Petrol,3.7,,8.0,Tiptronic,4x4,04-May,Left wheel,,8,
45805852,$11917,-,HONDA,Step Wagon,2005,Minivan,No,Petrol,2.4,136800KM,4.0,Automatic,4x4,04-May,Right-hand drive,Black,2,
45810723,$10349,-,NISSAN,X-Trail,2004,Jeep,No,Petrol,2,156000KM,4.0,Automatic,4x4,04-May,Right-hand drive,Black,8,
45816397,$941,753,HYUNDAI,Sonata,2012,Sedan,Yes,Petrol,2.4,215266KM,4.0,Automatic,Front,04-May,Left wheel,Grey,12,
45810598,$35438,-,TOYOTA,Camry,2016,Sedan,Yes,Petrol,2.5,110624KM,4.0,Automatic,Front,04-May,Left wheel,Black,12,
45803112,$8467,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,616691KM,4.0,Automatic,Front,04-May,Left wheel,Orange,4,
45802296,$44247,1091,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,51831KM,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45761763,$24891,-,NISSAN,Versa,2011,Hatchback,No,Petrol,1.8,53330KM,4.0,Automatic,Front,04-May,Left wheel,Black,2,
45765281,$13642,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,64496KM,6.0,Automatic,4x4,04-May,Left wheel,Blue,12,
45644757,$29479,1058,TOYOTA,Highlander,2012,Jeep,Yes,Hybrid,3.5,205250KM,6.0,Automatic,4x4,04-May,Left wheel,Silver,12,
45801480,$14454,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,140000KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45725663,$17035,707,SSANGYONG,Actyon,2011,Jeep,Yes,Diesel,2,157456KM,4.0,Automatic,Front,04-May,Left wheel,White,4,
45802325,$37125,1249,HYUNDAI,H1,2017,Universal,Yes,Diesel,2.5,168645KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45733102,$17405,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,51236KM,4.0,Automatic,Front,04-May,Left wheel,White,4,
45765275,$706,1850,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,3.5,122874KM,6.0,Automatic,Rear,04-May,Left wheel,Black,12,
45764335,$125,,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,,6.0,Automatic,4x4,04-May,Left wheel,,12,
45348513,$31047,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,3.5 Turbo,85000KM,6.0,Tiptronic,Rear,04-May,Left wheel,Black,12,
45803029,$39559,765,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,130000KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45805601,$13485,-,OPEL,Zafira,2007,Universal,Yes,Diesel,1.9 Turbo,0KM,4.0,Manual,Front,04-May,Left wheel,Beige,6,
45802947,$24327,769,HYUNDAI,Santa FE,2011,Jeep,Yes,Diesel,2.2,126799KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45267067,$8781,-,MITSUBISHI,Colt,2005,Hatchback,No,Petrol,1.5 Turbo,104000KM,4.0,Tiptronic,Front,04-May,Right-hand drive,Silver,5,
45718254,$12544,645,TOYOTA,Prius,2011,Sedan,No,Hybrid,1.8,20000KM,4.0,Automatic,Front,04-May,Left wheel,Blue,12,
45633159,$11133,503,TOYOTA,Prius C 1.5I,2012,Sedan,No,Hybrid,1.5,127200KM,4.0,Automatic,Front,04-May,Left wheel,Brown,10,
45732580,$52696,971,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2.2,113321KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45798046,$12777,687,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,83473KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45773711,$8467,-,BMW,740,1996,Sedan,Yes,CNG,4,14000KM,8.0,Tiptronic,Rear,04-May,Left wheel,Blue,6,
45810889,$12231,1017,CHEVROLET,Camaro,2017,Coupe,Yes,Petrol,2,73842KM,4.0,Automatic,Rear,02-Mar,Left wheel,Red,12,
45809894,$60000,784,HONDA,Civic,2017,Sedan,Yes,Petrol,1.5,20147KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45776895,$17249,-,FORD,Transit,2008,Microbus,No,Diesel,2.2 Turbo,155126KM,4.0,Manual,Front,02-Mar,Left wheel,Blue,2,
43580437,$22840,-,VOLKSWAGEN,Crafter,2007,Microbus,No,Diesel,2.5 Turbo,200000KM,5.0,Manual,Rear,04-May,Left wheel,White,2,
43642888,$26343,934,TOYOTA,Camry SE,2015,Sedan,Yes,Petrol,2.5,47128KM,4.0,Automatic,Front,04-May,Left wheel,Black,8,
45751482,$12544,,HONDA,Insight,2014,Hatchback,No,Petrol,1.3,,4.0,Automatic,Front,04-May,Left wheel,,6,
45775681,$8781,-,OPEL,Vectra,2003,Sedan,Yes,Diesel,3,199000KM,6.0,Tiptronic,Front,04-May,Left wheel,Grey,16,
45792577,$4077,-,OPEL,Vectra,1997,Sedan,No,CNG,1.6,0KM,4.0,Manual,Front,04-May,Left wheel,Carnelian red,2,
45652359,$470,1018,MERCEDES-BENZ,ML 350,2011,Jeep,Yes,Diesel,3,275862KM,6.0,Automatic,4x4,04-May,Left wheel,Silver,12,
45333017,$18817,502,TOYOTA,Prius C,2013,Sedan,No,Petrol,1.5,65000KM,4.0,Variator,Front,04-May,Left wheel,Sky blue,10,
45796835,$11851,1347,HYUNDAI,H1,2008,Universal,Yes,Diesel,2.5,200000KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45766837,$2038,1172,HONDA,Pilot,2011,Jeep,Yes,Petrol,3.5,161602KM,6.0,Automatic,4x4,04-May,Left wheel,Black,12,
44630354,$13799,-,NISSAN,X-Terra,2004,Jeep,Yes,CNG,3.3,200000KM,6.0,Automatic,4x4,04-May,Left wheel,Grey,2,
45769635,$627,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,230696KM,6.0,Automatic,4x4,04-May,Left wheel,Black,12,
44670726,$30,-,HONDA,FIT,2003,Hatchback,No,Petrol,1.3,126000KM,4.0,Automatic,Front,04-May,Right-hand drive,Red,4,
43991726,$39201,-,MERCEDES-BENZ,E 220,2010,Sedan,Yes,Diesel,2.2 Turbo,1000KM,4.0,Tiptronic,Rear,04-May,Left wheel,Black,12,
45727061,$25512,639,SSANGYONG,Korando,2014,Jeep,Yes,Diesel,2,134368KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45802976,$15053,836,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,2,40645KM,4.0,Automatic,Front,04-May,Left wheel,White,4,
45792674,$10976,,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,,4.0,Automatic,Front,04-May,Left wheel,,12,
45774700,$14113,-,VOLKSWAGEN,Jetta se,2014,Sedan,Yes,Petrol,1.8 Turbo,130000KM,4.0,Tiptronic,Front,04-May,Left wheel,Grey,0,
45766217,$706,1850,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,3.5,122874KM,6.0,Automatic,Rear,04-May,Left wheel,Black,12,
45757249,$9565,2410,CHEVROLET,Camaro,2010,Coupe,Yes,Petrol,6.2,217786KM,8.0,Automatic,Rear,02-Mar,Left wheel,Blue,12,
45795525,$17249,-,TOYOTA,Aqua,2013,Sedan,Yes,Hybrid,1.5,78300KM,4.0,Automatic,Front,04-May,Right-hand drive,White,4,
45655220,$49550,,MERCEDES-BENZ,GL 550,2012,Jeep,Yes,Petrol,5.5,,8.0,Tiptronic,4x4,04-May,Left wheel,,12,
45804503,$22947,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,199356KM,4.0,Automatic,Front,04-May,Left wheel,White,4,
45730714,$43868,730,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,64841KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45804630,$38894,770,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,1.7,96618KM,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45804619,$36219,,HYUNDAI,Tucson,2014,Jeep,Yes,Petrol,2,,4.0,Automatic,Front,04-May,Left wheel,,4,
45783465,$9408,,TOYOTA,Prius,2007,Hatchback,No,Hybrid,1.5,,4.0,Automatic,Front,04-May,Left wheel,,10,
45447775,$100,-,TOYOTA,Camry,2016,Sedan,Yes,Petrol,2.5,4000KM,6.0,Automatic,4x4,04-May,Left wheel,Black,6,
45808861,$93371,1156,FORD,Explorer,2017,Jeep,Yes,Petrol,2.3,55000KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45732138,$43062,639,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2,155000KM,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45755119,$1568,505,FORD,Fusion,2018,Sedan,Yes,Hybrid,2,93453KM,4.0,Automatic,Front,04-May,Left wheel,Grey,12,
45772797,$627,1058,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,318285KM,6.0,Automatic,4x4,04-May,Left wheel,Black,12,
45649019,$5488,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,109798KM,4.0,Automatic,Front,04-May,Left wheel,White,12,
45116466,$50178,-,FORD,Edge,2016,Jeep,Yes,Petrol,2.0 Turbo,8000KM,4.0,Tiptronic,4x4,04-May,Left wheel,Black,6,
45804175,$26475,707,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2,151186KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45617658,$50805,-,MAZDA,Mazda 6,2017,Sedan,Yes,Petrol,2.5,22000KM,4.0,Automatic,Front,04-May,Left wheel,White,4,
45815305,$26971,1823,TOYOTA,Highlander,2018,Jeep,Yes,Petrol,3.5,47002KM,6.0,Automatic,4x4,04-May,Left wheel,White,12,
45811254,$16621,1317,BMW,528,2009,Sedan,Yes,Petrol,2.8,164000KM,6.0,Tiptronic,Rear,04-May,Left wheel,Grey,12,
45653204,$314,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,382746KM,6.0,Automatic,4x4,04-May,Left wheel,Silver,12,
45791780,$26657,1399,LEXUS,RX 450,2010,Jeep,No,Hybrid,3.5,0KM,6.0,Automatic,4x4,04-May,Left wheel,Black,0,
45773479,$1646,779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,0KM,4.0,Automatic,Front,04-May,Left wheel,Silver,12,
45803354,$10036,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,517559KM,4.0,Automatic,Front,04-May,Left wheel,Orange,4,
45813655,$470,353,LEXUS,CT 200h,2015,Hatchback,Yes,Hybrid,1.8,94949KM,4.0,Automatic,Front,04-May,Left wheel,White,12,
45788265,$25089,585,MERCEDES-BENZ,C 250,2013,Sedan,Yes,Petrol,1.8 Turbo,95000KM,4.0,Automatic,Rear,04-May,Left wheel,White,12,
45787164,$8781,-,MITSUBISHI,Airtrek,2002,Jeep,No,Petrol,2.0 Turbo,168000KM,4.0,Tiptronic,4x4,04-May,Right-hand drive,White,4,
45804536,$100,-,NISSAN,Murano,2004,Jeep,No,Petrol,3,200000KM,4.0,Automatic,4x4,>5,Left wheel,Black,5,
45751236,$19757,1820,HONDA,Odyssey,2019,Sedan,Yes,Petrol,3.5,13994KM,6.0,Automatic,Front,04-May,Left wheel,Black,12,
45810473,$28059,639,CHEVROLET,Orlando,2014,Jeep,Yes,Diesel,2,73650KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45645924,$392,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,232032KM,4.0,Automatic,Front,04-May,Left wheel,Silver,12,
45814964,$21326,-,BMW,328,2011,Coupe,Yes,Petrol,3,220763KM,6.0,Tiptronic,4x4,02-Mar,Left wheel,Black,15,
45758293,$862,2455,LEXUS,GX 470,2008,Jeep,Yes,Petrol,4.7,263190KM,8.0,Automatic,4x4,04-May,Left wheel,White,0,
45796850,$16766,1024,HYUNDAI,H1,2010,Universal,Yes,Diesel,2.5,213696KM,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45809718,$74796,830,HONDA,Civic,2019,Hatchback,Yes,Petrol,1.5,12000KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45729737,$27654,629,HYUNDAI,Elantra,2015,Sedan,Yes,Petrol,1.6,104674KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45809328,$17663,271,HONDA,FIT,2014,Hatchback,Yes,Hybrid,1.5,81800KM,4.0,Automatic,Front,04-May,Left wheel,Blue,4,
45779745,$15053,781,CHEVROLET,Cruze,2018,Sedan,No,Petrol,1.4,0KM,4.0,Automatic,Front,04-May,Left wheel,Black,0,
45810731,$7840,-,BMW,325,2000,Sedan,Yes,Petrol,2.5 Turbo,0KM,6.0,Tiptronic,Rear,04-May,Left wheel,Purple,6,
45757562,$2038,1091,TOYOTA,RAV 4,2016,Jeep,Yes,Petrol,2.5,0KM,4.0,Automatic,4x4,04-May,Left wheel,Red,12,
45064922,$18817,-,BMW,330,2007,Cabriolet,Yes,Petrol,3,143000KM,6.0,Tiptronic,Rear,02-Mar,Left wheel,Black,8,
45773227,$17876,-,HYUNDAI,Elantra,2011,Sedan,No,Petrol,1.8,62000KM,4.0,Automatic,Front,04-May,Left wheel,Grey,10,
45763604,$392,1111,MAZDA,CX-9,2013,Sedan,Yes,Petrol,3.7,55858KM,6.0,Automatic,4x4,04-May,Left wheel,Grey,12,
45732939,$8311,642,HYUNDAI,Sonata,2012,Sedan,Yes,LPG,2,36545KM,4.0,Automatic,Front,04-May,Left wheel,White,4,
44096646,$28225,2858,MERCEDES-BENZ,GL 550,2008,Jeep,Yes,Petrol,5.5,134000KM,8.0,Tiptronic,4x4,04-May,Left wheel,Black,12,
45656876,$157,585,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.8,169301KM,4.0,Automatic,Front,04-May,Left wheel,White,12,
45646570,$1725,,MERCEDES-BENZ,GL 450,2011,Jeep,Yes,Petrol,4.6,,8.0,Automatic,4x4,04-May,Left wheel,,12,
45809561,$16900,503,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,79092KM,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45793167,$20071,-,TOYOTA,Prius C,2015,Hatchback,No,Hybrid,1.5,60800KM,4.0,Tiptronic,Front,04-May,Left wheel,Grey,6,
45732986,$13953,836,HYUNDAI,Sonata,2010,Sedan,Yes,Petrol,2,176635KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45802875,$46919,696,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2.2,138742KM,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45175937,$17876,781,VOLKSWAGEN,Passat,2012,Sedan,Yes,Petrol,2.5,112000KM,4.0,Tiptronic,Front,04-May,Left wheel,White,8,
45800412,$18503,585,TOYOTA,Prius V,2013,Universal,Yes,Petrol,1.8,267200KM,4.0,Variator,Front,04-May,Left wheel,White,0,
45789798,$29793,-,FORD,Fusion,2014,Sedan,Yes,Plug-in Hybrid,2,140000KM,4.0,Automatic,Front,04-May,Left wheel,Black,10,
45756973,$706,1646,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,102907KM,8.0,Automatic,4x4,04-May,Left wheel,Black,0,
45173067,$10976,-,MERCEDES-BENZ,ML 320,1999,Jeep,Yes,LPG,3.2,184000KM,6.0,Automatic,4x4,04-May,Left wheel,Silver,8,
45802799,$22843,642,HYUNDAI,Santa FE,2012,Jeep,Yes,Diesel,2,174712KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45773849,$1646,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,3.5,205968KM,6.0,Automatic,4x4,04-May,Left wheel,White,12,
45646950,$862,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,130478KM,4.0,Automatic,Front,04-May,Left wheel,White,12,
45775768,$21796,1249,TOYOTA,Camry,2017,Sedan,Yes,Petrol,2.5,48000KM,4.0,Tiptronic,Front,04-May,Left wheel,Black,8,
45803630,$32772,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,50877KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45805984,$20071,585,TOYOTA,Prius V,2013,Hatchback,No,Hybrid,1.8,147000KM,4.0,Variator,Front,04-May,Left wheel,Silver,6,
45815361,$14113,-,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,1.5,100000KM,4.0,Variator,Front,04-May,Right-hand drive,White,6,
45806406,$3293,1051,HYUNDAI,Sonata,2016,Sedan,Yes,Petrol,2.4,189104KM,4.0,Automatic,Front,04-May,Left wheel,Silver,12,
45800059,$4861,-,OPEL,Astra,1999,Hatchback,No,Petrol,1.2,199090KM,4.0,Manual,Front,02-Mar,Left wheel,Blue,4,
45636327,$16935,765,FORD,Fusion,2015,Sedan,Yes,Petrol,2,71454KM,4.0,Automatic,Front,04-May,Left wheel,Black,0,
45696703,$13900,781,VOLKSWAGEN,Passat,2012,Sedan,No,Petrol,2.5,72500KM,5.0,Tiptronic,Front,04-May,Left wheel,Grey,8,
45803722,$34400,891,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,2,79000KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45797953,$17158,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,146816KM,4.0,Automatic,Front,04-May,Left wheel,White,4,
45314858,$52373,-,MERCEDES-BENZ,S 500,2010,Sedan,Yes,Petrol,5,125000KM,8.0,Tiptronic,Rear,04-May,Left wheel,Black,12,
45775869,$4500,-,FORD,Transit,1996,Goods wagon,No,Diesel,2.5,11000KM,4.0,Manual,Rear,04-May,Left wheel,Blue,1,
44299718,$21950,-,FORD,Fusion,2012,Sedan,Yes,Hybrid,2,272000KM,4.0,Variator,Front,04-May,Left wheel,White,12,
45793790,$8781,-,HONDA,FIT,2007,Hatchback,No,Petrol,1.3,188000KM,4.0,Automatic,Front,04-May,Right-hand drive,Silver,7,
45264871,$16621,1018,FORD,Escape,2011,Jeep,Yes,Petrol,3,104000KM,6.0,Automatic,4x4,>5,Left wheel,Black,6,
45770352,$4000,-,BMW,528,1996,Sedan,Yes,CNG,2,1000KM,6.0,Tiptronic,Rear,04-May,Left wheel,Silver,2,
45792139,$11917,911,KIA,Cadenza,2011,Sedan,Yes,Petrol,2.7,42496KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45809929,$6398,494,NISSAN,March,2015,Hatchback,Yes,Petrol,1.2,149734KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45809720,$19444,530,HYUNDAI,Elantra i30,2013,Hatchback,Yes,Diesel,1.6 Turbo,122000KM,4.0,Tiptronic,Front,04-May,Left wheel,White,6,
45784865,$6899,-,FORD,Transit,1994,Microbus,No,Diesel,2.5,98521KM,4.0,Manual,Rear,02-Mar,Left wheel,Red,6,
45570728,$17249,-,FORD,Transit,1998,Microbus,No,Diesel,2.5 Turbo,300000KM,4.0,Manual,Rear,04-May,Left wheel,White,4,
45788834,$19,-,BMW,X5,2005,Jeep,Yes,Diesel,3.0 Turbo,330000KM,6.0,Tiptronic,4x4,04-May,Left wheel,Grey,12,
45642503,$19444,-,TOYOTA,Camry,2010,Sedan,Yes,Hybrid,2.4,158000KM,4.0,Tiptronic,Front,04-May,Left wheel,White,12,
45777139,$21953,779,TOYOTA,Camry,2013,Sedan,No,Petrol,2.5,140328KM,4.0,Automatic,Front,04-May,Left wheel,Grey,0,
45814860,$7056,1249,TOYOTA,RAV 4,2017,Jeep,Yes,Petrol,2.5,47301KM,4.0,Automatic,Front,04-May,Left wheel,Red,12,
45729784,$27654,528,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.6,85746KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45762991,$12074,1537,TOYOTA,Highlander,2009,Jeep,Yes,Hybrid,3.3,420550KM,6.0,Automatic,4x4,04-May,Left wheel,Blue,12,
45744453,$4704,-,MERCEDES-BENZ,Smart,1999,Sedan,No,Petrol,0.6 Turbo,142000KM,4.0,Tiptronic,Rear,02-Mar,Left wheel,Black,2,
45801430,$14113,528,HYUNDAI,Accent,2014,Sedan,Yes,Diesel,1.6,32064KM,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45793522,$22580,1286,AUDI,Q5,2010,Jeep,Yes,Petrol,3.2,150400KM,6.0,Tiptronic,4x4,04-May,Left wheel,Grey,7,
45617833,$18189,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,248525KM,6.0,Automatic,4x4,04-May,Left wheel,Black,12,
45788585,$28225,-,LEXUS,CT 200h,2013,Hatchback,Yes,Hybrid,1.8,112000KM,4.0,Automatic,Front,04-May,Left wheel,Silver,8,
45607976,$470,531,NISSAN,Juke,2012,Sedan,Yes,Petrol,1.6,136712KM,4.0,Automatic,4x4,04-May,Left wheel,White,0,
45762833,$4547,155,VOLKSWAGEN,Scirocco,2015,Sedan,Yes,Petrol,0.2,111965KM,4.0,Automatic,Front,04-May,Left wheel,Black,12,
45647637,$1098,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,398069KM,4.0,Automatic,Front,04-May,Left wheel,Black,12,
45809775,$57507,1017,HONDA,Civic,2017,Coupe,Yes,Petrol,2,16352KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45811158,$706,986,LEXUS,HS 250h,2010,Sedan,Yes,Hybrid,2.4,275654KM,4.0,Automatic,Front,04-May,Left wheel,Red,12,
45786160,$6586,1163,TOYOTA,Vitz,2010,Hatchback,No,Petrol,1,39000KM,4.0,Automatic,Front,04-May,Right-hand drive,Black,10,
45776804,$15681,1391,MERCEDES-BENZ,CLS 550,2012,Sedan,Yes,Petrol,4.7 Turbo,152000KM,8.0,Automatic,4x4,04-May,Left wheel,Black,12,
45814819,$8781,-,FORD,Transit,1999,Microbus,No,CNG,4,0KM,8.0,Manual,Rear,02-Mar,Left wheel,Blue,0,
45729911,$31772,730,SSANGYONG,Actyon,2016,Minivan,Yes,Diesel,1.6,125996KM,4.0,Automatic,Front,04-May,Left wheel,White,4,
45810316,$21410,642,CHEVROLET,Malibu,2012,Sedan,Yes,Petrol,2,131082KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45721331,$21009,986,FORD,Transit,2010,Goods wagon,No,Diesel,2.4 Turbo,198000KM,4.0,Manual,Rear,04-May,Left wheel,White,2,
45816554,$1568,1079,HYUNDAI,Elantra,2018,Sedan,Yes,Petrol,2,61795KM,4.0,Automatic,Front,04-May,Left wheel,Blue,12,
45797102,$37066,1091,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,91804KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45730227,$25591,530,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.6,81351KM,4.0,Automatic,Front,04-May,Left wheel,White,4,
45791283,$4704,-,DODGE,Caravan,2001,Minivan,No,CNG,3.8,33333KM,6.0,Automatic,Front,04-May,Left wheel,Golden,4,
45804181,$10976,-,SUZUKI,Samurai,1984,Jeep,Yes,CNG,1.6,100000KM,4.0,Manual,4x4,02-Mar,Left wheel,Green,0,
45525050,$44846,1172,LEXUS,RX 450,2011,Jeep,Yes,Hybrid,3.5,114000KM,6.0,Automatic,4x4,04-May,Left wheel,White,12,
45157625,$117604,-,PORSCHE,911,2008,Coupe,Yes,Petrol,3.6,126000KM,6.0,Tiptronic,Rear,02-Mar,Left wheel,Black,6,
45634947,$941,584,VOLKSWAGEN,Jetta,2014,Sedan,Yes,Diesel,1.8,69248KM,4.0,Automatic,Front,04-May,Left wheel,Blue,12,
45797681,$19707,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,76462KM,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45805967,$56450,-,MERCEDES-BENZ,E 220,2016,Sedan,Yes,Diesel,2.2 Turbo,133000KM,4.0,Automatic,Rear,04-May,Left wheel,Black,0,
